year,tmID,W_team_post,L_team_post,franchID,confID,rank,playoff,firstRound,semis,finals,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_team,lost_team,GP,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint,won_coach,lost_coach,post_wins,post_losses,round,series,tmIDWinner,tmIDLoser,W_series,L_series,playerID,CBE_Sum,bioID,height,weight,birthDate,award_player,award_coach
3,PHO,,,PHO,WE,5.0,N,N,N,N,Phoenix Mercury,767.0,1894.0,429.0,587.0,101.0,313.0,300.0,642.0,942.0,514.0,625.0,292.0,519.0,138.0,2064.0,785.0,1892.0,462.0,584.0,137.0,391.0,333.0,698.0,1031.0,524.0,603.0,283.0,517.0,127.0,2169.0,13.0,19.0,32.0,10.0,6.0,3.0,13.0,8.0,13.0,6450.0,136979.0,US Airways Center,coopecy01w,1,13.0,19.0,0.0,0.0,,,,,,,williad01w,0.3262108262108262,williad01w,77.0,170,1977-02-15,,
3,PHO,,,PHO,WE,5.0,N,N,N,N,Phoenix Mercury,767.0,1894.0,429.0,587.0,101.0,313.0,300.0,642.0,942.0,514.0,625.0,292.0,519.0,138.0,2064.0,785.0,1892.0,462.0,584.0,137.0,391.0,333.0,698.0,1031.0,524.0,603.0,283.0,517.0,127.0,2169.0,13.0,19.0,32.0,10.0,6.0,3.0,13.0,8.0,13.0,6450.0,136979.0,US Airways Center,sharpli99w,2,0.0,0.0,0.0,0.0,,,,,,,williad01w,0.3262108262108262,williad01w,77.0,170,1977-02-15,,
4,PHO,,,PHO,WE,7.0,N,N,N,N,Phoenix Mercury,793.0,1889.0,405.0,538.0,100.0,328.0,292.0,626.0,918.0,427.0,623.0,267.0,501.0,94.0,2091.0,850.0,1870.0,436.0,608.0,155.0,388.0,309.0,692.0,1001.0,532.0,600.0,268.0,491.0,127.0,2291.0,11.0,21.0,32.0,10.0,6.0,1.0,15.0,7.0,14.0,6400.0,139798.0,US Airways Center,shumajo01w,0,0.0,0.0,0.0,0.0,,,,,,,williad01w,0.362120808969708,williad01w,77.0,170,1977-02-15,,
5,PHO,,,PHO,WE,7.0,N,N,N,N,Phoenix Mercury,801.0,2095.0,379.0,556.0,116.0,349.0,357.0,643.0,1000.0,461.0,664.0,310.0,479.0,111.0,2097.0,834.0,1867.0,466.0,626.0,136.0,371.0,303.0,811.0,1114.0,509.0,667.0,275.0,610.0,146.0,2270.0,8.0,26.0,34.0,6.0,11.0,2.0,15.0,5.0,19.0,6925.0,144511.0,US Airways Center,grafca99wc,0,0.0,0.0,0.0,0.0,,,,,,,williad01w,0.4048393376917479,williad01w,77.0,170,1977-02-15,,
8,SAC,6.0,3.0,SAC,WE,2.0,Y,W,W,L,Sacramento Monarchs,919.0,2190.0,542.0,741.0,157.0,461.0,418.0,720.0,1138.0,509.0,670.0,330.0,542.0,88.0,2537.0,872.0,2021.0,504.0,661.0,156.0,507.0,294.0,725.0,1019.0,507.0,687.0,244.0,633.0,143.0,2404.0,21.0,13.0,34.0,14.0,3.0,7.0,10.0,10.0,10.0,6875.0,147739.0,ARCO Arena (II),bouceje01w,0,0.0,0.0,0.0,0.0,FR,D,SAC,HOU,2.0,0.0,williad01w,0.4087033523360399,williad01w,77.0,170,1977-02-15,,
8,SAC,6.0,3.0,SAC,WE,2.0,Y,W,W,L,Sacramento Monarchs,919.0,2190.0,542.0,741.0,157.0,461.0,418.0,720.0,1138.0,509.0,670.0,330.0,542.0,88.0,2537.0,872.0,2021.0,504.0,661.0,156.0,507.0,294.0,725.0,1019.0,507.0,687.0,244.0,633.0,143.0,2404.0,21.0,13.0,34.0,14.0,3.0,7.0,10.0,10.0,10.0,6875.0,147739.0,ARCO Arena (II),bouceje01w,0,0.0,0.0,0.0,0.0,CF,F,SAC,LAS,2.0,0.0,williad01w,0.4087033523360399,williad01w,77.0,170,1977-02-15,,
9,SAC,1.0,2.0,SAC,WE,3.0,Y,L,N,N,Sacramento Monarchs,901.0,2214.0,572.0,745.0,153.0,429.0,452.0,723.0,1175.0,537.0,642.0,325.0,611.0,101.0,2527.0,891.0,2081.0,512.0,664.0,186.0,547.0,308.0,718.0,1026.0,542.0,689.0,274.0,649.0,141.0,2480.0,19.0,15.0,34.0,12.0,5.0,7.0,10.0,12.0,10.0,6950.0,142575.0,ARCO Arena (II),bouceje01w,0,19.0,15.0,1.0,2.0,,,,,,,williad01w,0.4287714916978703,williad01w,77.0,170,1977-02-15,,
5,SAS,,,SAS,WE,6.0,N,N,N,N,San Antonio Silver Stars,792.0,2068.0,538.0,736.0,93.0,315.0,350.0,795.0,1145.0,428.0,728.0,187.0,513.0,167.0,2215.0,867.0,2176.0,544.0,745.0,149.0,482.0,389.0,783.0,1172.0,530.0,669.0,275.0,424.0,140.0,2427.0,12.0,22.0,34.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,AT&T Center,brownde01w,2,16.0,16.0,0.0,0.0,,,,,,,williad01w,0.4048393376917479,williad01w,77.0,170,1977-02-15,,
5,SAS,,,SAS,WE,6.0,N,N,N,N,San Antonio Silver Stars,792.0,2068.0,538.0,736.0,93.0,315.0,350.0,795.0,1145.0,428.0,728.0,187.0,513.0,167.0,2215.0,867.0,2176.0,544.0,745.0,149.0,482.0,389.0,783.0,1172.0,530.0,669.0,275.0,424.0,140.0,2427.0,12.0,22.0,34.0,9.0,8.0,3.0,14.0,10.0,14.0,6825.0,176526.0,AT&T Center,dailesh99w,1,6.0,6.0,0.0,0.0,,,,,,,williad01w,0.4048393376917479,williad01w,77.0,170,1977-02-15,,
8,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,945.0,2211.0,485.0,681.0,148.0,419.0,340.0,804.0,1144.0,491.0,654.0,193.0,530.0,113.0,2523.0,1004.0,2314.0,548.0,719.0,179.0,542.0,372.0,832.0,1204.0,625.0,633.0,308.0,438.0,124.0,2735.0,10.0,24.0,34.0,8.0,9.0,2.0,15.0,6.0,14.0,6825.0,109522.0,Target Center,zierddo99w,0,0.0,0.0,0.0,0.0,,,,,,,moorena01w,0.0,moorena01w,70.0,145,1984-11-04,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,moorena01w,0.1724137931034483,moorena01w,70.0,145,1984-11-04,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,anosini01w,0.0,anosini01w,75.0,211,1986-02-27,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,anosini01w,0.5880434782608696,anosini01w,75.0,211,1986-02-27,,
11,WAS,0.0,2.0,WAS,EA,4.0,Y,L,N,N,Washington Mystics,933.0,2205.0,580.0,827.0,139.0,426.0,388.0,803.0,1191.0,453.0,725.0,314.0,607.0,118.0,2585.0,945.0,2184.0,570.0,755.0,162.0,478.0,322.0,789.0,1111.0,524.0,778.0,315.0,576.0,156.0,2622.0,16.0,18.0,34.0,11.0,6.0,5.0,12.0,10.0,12.0,6875.0,192747.0,Verizon Center,laceytr99w,0,3.0,21.0,0.0,0.0,,,,,,,anosini01w,0.6617672748447205,anosini01w,75.0,211,1986-02-27,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,houstch01w,0.0,houstch01w,72.0,189,1986-04-10,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,houstch01w,0.6196213425129088,houstch01w,72.0,189,1986-04-10,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,houstch01w,0.6778662268120099,houstch01w,72.0,189,1986-04-10,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,wiggica01w,0.0,wiggica01w,71.0,154,1987-02-14,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,wiggica01w,0.6674757281553398,wiggica01w,71.0,154,1987-02-14,Sixth Woman of the Year,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,wiggica01w,0.580542190528014,wiggica01w,71.0,154,1987-02-14,,
9,MIN,,,MIN,WE,6.0,N,N,N,N,Minnesota Lynx,971.0,2355.0,531.0,674.0,163.0,496.0,397.0,785.0,1182.0,596.0,713.0,238.0,561.0,95.0,2636.0,988.0,2195.0,614.0,785.0,162.0,461.0,318.0,800.0,1118.0,565.0,645.0,279.0,529.0,147.0,2752.0,10.0,24.0,34.0,7.0,10.0,3.0,14.0,8.0,14.0,6875.0,121019.0,Target Center,zierddo99w,0,10.0,24.0,0.0,0.0,,,,,,,zollsh01w,0.0,zollsh01w,67.0,148,1986-07-11,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,holliqu01w,0.0,holliqu01w,77.0,201,1988-11-15,,
11,NYL,,,NYL,EA,7.0,Y,N,N,N,New York Liberty,900.0,2168.0,458.0,582.0,254.0,710.0,280.0,802.0,1082.0,526.0,637.0,276.0,543.0,121.0,2512.0,906.0,2157.0,531.0,673.0,192.0,554.0,333.0,869.0,1202.0,482.0,590.0,269.0,548.0,124.0,2535.0,13.0,21.0,34.0,8.0,9.0,5.0,12.0,9.0,13.0,6900.0,166604.0,Madison Square Garden (IV),whisejo99w,0,9.0,12.0,0.0,0.0,,,,,,,holliqu01w,0.4608294930875576,holliqu01w,77.0,201,1988-11-15,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,mccanra01w,0.0,mccanra01w,73.0,161,1986-11-17,,
10,MIN,,,MIN,WE,7.0,N,N,N,N,Minnesota Lynx,991.0,2303.0,652.0,864.0,133.0,413.0,353.0,792.0,1145.0,557.0,751.0,309.0,472.0,131.0,2767.0,974.0,2220.0,612.0,809.0,161.0,486.0,350.0,862.0,1212.0,587.0,748.0,248.0,579.0,140.0,2721.0,16.0,18.0,34.0,9.0,8.0,7.0,10.0,8.0,12.0,6900.0,118463.0,Target Center,gilloje01w,0,0.0,0.0,0.0,0.0,,,,,,,montaan01w,0.0,montaan01w,73.0,190,1980-10-24,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,adairje01w,0.0,adairje01w,76.0,197,1986-12-19,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,brunsre01w,0.6193162386451563,brunsre01w,75.0,175,1981-12-11,,
5,SAC,3.0,3.0,SAC,WE,3.0,Y,W,L,N,Sacramento Monarchs,862.0,2107.0,425.0,626.0,150.0,473.0,349.0,718.0,1067.0,568.0,641.0,297.0,461.0,122.0,2299.0,816.0,1991.0,435.0,597.0,149.0,467.0,345.0,751.0,1096.0,516.0,640.0,224.0,576.0,141.0,2216.0,19.0,15.0,34.0,12.0,5.0,7.0,10.0,13.0,11.0,6825.0,155578.0,ARCO Arena (II),whisejo99w,0,12.0,4.0,3.0,3.0,FR,D,SAC,HOU,2.0,1.0,brunsre01w,0.0,brunsre01w,75.0,175,1981-12-11,,
6,SAC,3.0,3.0,SAC,WE,4.0,Y,W,L,N,Sacramento Monarchs,874.0,2072.0,435.0,604.0,129.0,365.0,389.0,635.0,1024.0,519.0,641.0,314.0,485.0,118.0,2312.0,803.0,1872.0,474.0,631.0,161.0,458.0,310.0,676.0,986.0,513.0,646.0,241.0,593.0,117.0,2241.0,18.0,16.0,34.0,10.0,7.0,8.0,9.0,12.0,10.0,6900.0,147544.0,ARCO Arena (II),whisejo99w,0,18.0,16.0,3.0,3.0,FR,D,SAC,LAS,2.0,1.0,brunsre01w,0.5080971659919028,brunsre01w,75.0,175,1981-12-11,,
7,SAC,7.0,1.0,SAC,WE,1.0,Y,W,W,W,Sacramento Monarchs,853.0,1986.0,494.0,721.0,129.0,360.0,369.0,674.0,1043.0,527.0,684.0,304.0,500.0,108.0,2329.0,751.0,1823.0,478.0,653.0,113.0,376.0,273.0,694.0,967.0,463.0,723.0,235.0,622.0,132.0,2093.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,17.0,5.0,6800.0,145213.0,ARCO Arena (II),whisejo99w,0,25.0,9.0,7.0,1.0,FR,D,SAC,LAS,2.0,0.0,brunsre01w,0.536597059450245,brunsre01w,75.0,175,1981-12-11,,Coach of the Year
7,SAC,7.0,1.0,SAC,WE,1.0,Y,W,W,W,Sacramento Monarchs,853.0,1986.0,494.0,721.0,129.0,360.0,369.0,674.0,1043.0,527.0,684.0,304.0,500.0,108.0,2329.0,751.0,1823.0,478.0,653.0,113.0,376.0,273.0,694.0,967.0,463.0,723.0,235.0,622.0,132.0,2093.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,17.0,5.0,6800.0,145213.0,ARCO Arena (II),whisejo99w,0,25.0,9.0,7.0,1.0,CF,F,SAC,HOU,2.0,0.0,brunsre01w,0.536597059450245,brunsre01w,75.0,175,1981-12-11,,Coach of the Year
7,SAC,7.0,1.0,SAC,WE,1.0,Y,W,W,W,Sacramento Monarchs,853.0,1986.0,494.0,721.0,129.0,360.0,369.0,674.0,1043.0,527.0,684.0,304.0,500.0,108.0,2329.0,751.0,1823.0,478.0,653.0,113.0,376.0,273.0,694.0,967.0,463.0,723.0,235.0,622.0,132.0,2093.0,25.0,9.0,34.0,15.0,2.0,10.0,7.0,17.0,5.0,6800.0,145213.0,ARCO Arena (II),whisejo99w,0,25.0,9.0,7.0,1.0,F,G,SAC,CON,3.0,1.0,brunsre01w,0.536597059450245,brunsre01w,75.0,175,1981-12-11,,Coach of the Year
8,SAC,6.0,3.0,SAC,WE,2.0,Y,W,W,L,Sacramento Monarchs,919.0,2190.0,542.0,741.0,157.0,461.0,418.0,720.0,1138.0,509.0,670.0,330.0,542.0,88.0,2537.0,872.0,2021.0,504.0,661.0,156.0,507.0,294.0,725.0,1019.0,507.0,687.0,244.0,633.0,143.0,2404.0,21.0,13.0,34.0,14.0,3.0,7.0,10.0,10.0,10.0,6875.0,147739.0,ARCO Arena (II),bouceje01w,0,0.0,0.0,0.0,0.0,FR,D,SAC,HOU,2.0,0.0,brunsre01w,0.5648782183046301,brunsre01w,75.0,175,1981-12-11,,
8,SAC,6.0,3.0,SAC,WE,2.0,Y,W,W,L,Sacramento Monarchs,919.0,2190.0,542.0,741.0,157.0,461.0,418.0,720.0,1138.0,509.0,670.0,330.0,542.0,88.0,2537.0,872.0,2021.0,504.0,661.0,156.0,507.0,294.0,725.0,1019.0,507.0,687.0,244.0,633.0,143.0,2404.0,21.0,13.0,34.0,14.0,3.0,7.0,10.0,10.0,10.0,6875.0,147739.0,ARCO Arena (II),bouceje01w,0,0.0,0.0,0.0,0.0,CF,F,SAC,LAS,2.0,0.0,brunsre01w,0.5648782183046301,brunsre01w,75.0,175,1981-12-11,,
9,SAC,1.0,2.0,SAC,WE,3.0,Y,L,N,N,Sacramento Monarchs,901.0,2214.0,572.0,745.0,153.0,429.0,452.0,723.0,1175.0,537.0,642.0,325.0,611.0,101.0,2527.0,891.0,2081.0,512.0,664.0,186.0,547.0,308.0,718.0,1026.0,542.0,689.0,274.0,649.0,141.0,2480.0,19.0,15.0,34.0,12.0,5.0,7.0,10.0,12.0,10.0,6950.0,142575.0,ARCO Arena (II),bouceje01w,0,19.0,15.0,1.0,2.0,,,,,,,brunsre01w,0.5942595220975713,brunsre01w,75.0,175,1981-12-11,,
10,SAC,1.0,2.0,SAC,WE,4.0,N,L,N,N,Sacramento Monarchs,883.0,2159.0,611.0,816.0,168.0,438.0,388.0,721.0,1109.0,473.0,690.0,319.0,586.0,77.0,2545.0,958.0,2128.0,469.0,622.0,186.0,542.0,308.0,767.0,1075.0,581.0,759.0,267.0,624.0,206.0,2571.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,9.0,11.0,6800.0,139066.0,ARCO Arena (II),bouceje01w,1,18.0,16.0,1.0,2.0,,,,,,,brunsre01w,0.5976155765997515,brunsre01w,75.0,175,1981-12-11,,
10,SAC,1.0,2.0,SAC,WE,4.0,N,L,N,N,Sacramento Monarchs,883.0,2159.0,611.0,816.0,168.0,438.0,388.0,721.0,1109.0,473.0,690.0,319.0,586.0,77.0,2545.0,958.0,2128.0,469.0,622.0,186.0,542.0,308.0,767.0,1075.0,581.0,759.0,267.0,624.0,206.0,2571.0,18.0,16.0,34.0,13.0,4.0,5.0,12.0,9.0,11.0,6800.0,139066.0,ARCO Arena (II),whisejo99w,2,21.0,13.0,6.0,3.0,,,,,,,brunsre01w,0.5976155765997515,brunsre01w,75.0,175,1981-12-11,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,harriam01w,0.0,harriam01w,77.0,202,1988-01-16,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,moorema01w,0.0,moorema01w,72.0,175,1989-06-11,,
11,MIN,,,MIN,WE,5.0,N,N,N,N,Minnesota Lynx,949.0,2257.0,591.0,766.0,242.0,695.0,325.0,762.0,1087.0,509.0,693.0,301.0,513.0,128.0,2731.0,1041.0,2260.0,550.0,711.0,195.0,510.0,317.0,848.0,1165.0,589.0,694.0,250.0,543.0,140.0,2827.0,14.0,20.0,34.0,9.0,8.0,5.0,12.0,7.0,13.0,6875.0,128127.0,Target Center,reevech99w,0,0.0,0.0,0.0,0.0,,,,,,,wrighmo01w,0.0,wrighmo01w,71.0,178,1988-07-15,,
2,NYL,4.0,3.0,NYL,EA,1.0,Y,W,W,L,New York Liberty,792.0,1815.0,429.0,567.0,135.0,396.0,288.0,652.0,940.0,477.0,617.0,246.0,474.0,102.0,2148.0,741.0,1822.0,437.0,590.0,116.0,420.0,320.0,647.0,967.0,462.0,645.0,223.0,479.0,94.0,2035.0,20.0,12.0,32.0,12.0,4.0,8.0,8.0,14.0,7.0,6425.0,231962.0,Madison Square Garden (IV),adubari99w,0,20.0,12.0,4.0,3.0,FR,B,NYL,WAS,2.0,0.0,amachma01w,0.0,amachma01w,73.0,175,1978-01-30,,
2,NYL,4.0,3.0,NYL,EA,1.0,Y,W,W,L,New York Liberty,792.0,1815.0,429.0,567.0,135.0,396.0,288.0,652.0,940.0,477.0,617.0,246.0,474.0,102.0,2148.0,741.0,1822.0,437.0,590.0,116.0,420.0,320.0,647.0,967.0,462.0,645.0,223.0,479.0,94.0,2035.0,20.0,12.0,32.0,12.0,4.0,8.0,8.0,14.0,7.0,6425.0,231962.0,Madison Square Garden (IV),adubari99w,0,20.0,12.0,4.0,3.0,CF,F,NYL,CLE,2.0,1.0,amachma01w,0.0,amachma01w,73.0,175,1978-01-30,,
4,SEA,0.0,2.0,SEA,WE,4.0,N,L,N,N,Seattle Storm,794.0,1948.0,418.0,543.0,182.0,506.0,362.0,633.0,995.0,514.0,623.0,282.0,477.0,151.0,2188.0,783.0,1818.0,435.0,587.0,102.0,342.0,307.0,662.0,969.0,488.0,563.0,254.0,531.0,125.0,2103.0,17.0,15.0,32.0,10.0,6.0,7.0,9.0,10.0,11.0,6450.0,111774.0,KeyArena at Seattle Center,donovan99w,0,18.0,14.0,0.0,2.0,,,,,,,amachma01w,0.0,amachma01w,73.0,175,1978-01-30,,
6,WAS,1.0,2.0,WAS,EA,4.0,N,L,N,N,Washington Mystics,873.0,2088.0,474.0,661.0,105.0,283.0,337.0,726.0,1063.0,467.0,652.0,255.0,424.0,128.0,2325.0,864.0,2013.0,510.0,686.0,146.0,425.0,336.0,770.0,1106.0,534.0,627.0,237.0,492.0,111.0,2384.0,17.0,17.0,34.0,11.0,6.0,6.0,11.0,9.0,11.0,6850.0,214448.0,Verizon Center,adubari99w,0,7.0,9.0,0.0,0.0,,,,,,,amachma01w,0.1808510638297872,amachma01w,73.0,175,1978-01-30,,
2,NYL,4.0,3.0,NYL,EA,1.0,Y,W,W,L,New York Liberty,792.0,1815.0,429.0,567.0,135.0,396.0,288.0,652.0,940.0,477.0,617.0,246.0,474.0,102.0,2148.0,741.0,1822.0,437.0,590.0,116.0,420.0,320.0,647.0,967.0,462.0,645.0,223.0,479.0,94.0,2035.0,20.0,12.0,32.0,12.0,4.0,8.0,8.0,14.0,7.0,6425.0,231962.0,Madison Square Garden (IV),adubari99w,0,20.0,12.0,4.0,3.0,FR,B,NYL,WAS,2.0,0.0,coopeca01w,0.0,coopeca01w,76.0,176,1979-02-05,,
2,NYL,4.0,3.0,NYL,EA,1.0,Y,W,W,L,New York Liberty,792.0,1815.0,429.0,567.0,135.0,396.0,288.0,652.0,940.0,477.0,617.0,246.0,474.0,102.0,2148.0,741.0,1822.0,437.0,590.0,116.0,420.0,320.0,647.0,967.0,462.0,645.0,223.0,479.0,94.0,2035.0,20.0,12.0,32.0,12.0,4.0,8.0,8.0,14.0,7.0,6425.0,231962.0,Madison Square Garden (IV),adubari99w,0,20.0,12.0,4.0,3.0,CF,F,NYL,CLE,2.0,1.0,coopeca01w,0.0,coopeca01w,76.0,176,1979-02-05,,
3,NYL,3.0,3.0,NYL,EA,2.0,Y,W,L,N,New York Liberty,833.0,1828.0,336.0,500.0,160.0,421.0,255.0,660.0,915.0,553.0,616.0,265.0,437.0,82.0,2162.0,744.0,1759.0,461.0,640.0,133.0,394.0,304.0,679.0,983.0,430.0,600.0,223.0,496.0,76.0,2082.0,21.0,11.0,32.0,13.0,3.0,8.0,8.0,13.0,8.0,6400.0,250565.0,Madison Square Garden (IV),adubari99w,0,21.0,11.0,3.0,3.0,FR,B,NYL,MIA,2.0,1.0,coopeca01w,0.6078431372549019,coopeca01w,76.0,176,1979-02-05,,
